第824回,2001年3月2日,102,9941
第825回,2001年3月5日,339,8238
第826回,2001年3月7日,823,0301
第827回,2001年3月9日,802,9634
第828回,2001年3月12日,939,0325
第829回,2001年3月14日,442,3119
第830回,2001年3月16日,247,8609
第831回,2001年3月19日,764,1807
第832回,2001年3月21日,626,5096
第833回,2001年3月23日,826,8866
第834回,2001年3月26日,594,6879
第835回,2001年3月28日,309,4357
第836回,2001年3月30日,926,2221
第837回,2001年4月2日,539,7853
第838回,2001年4月4日,524,6289
第839回,2001年4月6日,679,1112
第840回,2001年4月9日,059,1477
第841回,2001年4月11日,306,6926
第842回,2001年4月13日,219,3781
第843回,2001年4月16日,768,6718
第844回,2001年4月18日,170,0322
第845回,2001年4月20日,274,6848
第846回,2001年4月23日,531,9199
第847回,2001年4月25日,473,8348
第848回,2001年4月27日,098,5734
第849回,2001年4月30日,539,9285
第850回,2001年5月2日,646,9662
第851回,2001年5月4日,717,1368
第852回,2001年5月7日,057,2275
第853回,2001年5月9日,363,5418
第854回,2001年5月11日,112,1240
第855回,2001年5月14日,939,7125
第856回,2001年5月16日,099,1445
第857回,2001年5月18日,921,1571
第858回,2001年5月21日,510,6750
第859回,2001年5月23日,400,8212
第860回,2001年5月25日,963,6988
第861回,2001年5月28日,931,9691
第862回,2001年5月30日,883,9397
第863回,2001年6月1日,585,5347
第864回,2001年6月4日,426,6193
第865回,2001年6月6日,329,6768
第866回,2001年6月8日,571,2365
第867回,2001年6月11日,432,9555
第868回,2001年6月13日,634,9186
第869回,2001年6月15日,245,0906
第870回,2001年6月18日,772,2436
第871回,2001年6月20日,639,3181
第872回,2001年6月22日,755,3422
第873回,2001年6月25日,367,3425
第874回,2001年6月27日,454,2341
第875回,2001年6月29日,778,6685
第876回,2001年7月2日,845,1667
第877回,2001年7月4日,589,9407
第878回,2001年7月6日,318,6447
第879回,2001年7月9日,908,4433
第880回,2001年7月11日,678,2530
第881回,2001年7月13日,494,6463
第882回,2001年7月16日,703,7020
第883回,2001年7月18日,745,9569
第884回,2001年7月20日,388,8390
第885回,2001年7月23日,307,9413
第886回,2001年7月25日,302,1141
第887回,2001年7月27日,672,3607
第888回,2001年7月30日,691,1188
第889回,2001年8月1日,139,4720
第890回,2001年8月3日,332,9406
第891回,2001年8月6日,254,2502
第892回,2001年8月8日,353,9527
第893回,2001年8月10日,184,4495
第894回,2001年8月13日,592,7915
第895回,2001年8月15日,614,7329
第896回,2001年8月17日,108,3130
第897回,2001年8月20日,055,3918
第898回,2001年8月22日,980,7050
第899回,2001年8月24日,350,6606
第900回,2001年8月27日,088,8207
第901回,2001年8月29日,694,9506
第902回,2001年8月31日,377,8287
第903回,2001年9月3日,648,3418
第904回,2001年9月5日,005,0890
第905回,2001年9月7日,812,0665
第906回,2001年9月10日,202,7544
第907回,2001年9月12日,865,3357
第908回,2001年9月14日,042,6947
第909回,2001年9月17日,116,8566
第910回,2001年9月19日,947,5362
第911回,2001年9月21日,972,8611
第912回,2001年9月24日,891,6160
第913回,2001年9月26日,524,3260
第914回,2001年9月28日,737,6784
第915回,2001年10月1日,356,8747
第916回,2001年10月3日,276,4749
第917回,2001年10月5日,502,6640
第918回,2001年10月8日,997,6245
第919回,2001年10月10日,223,6587
第920回,2001年10月12日,498,7255
第921回,2001年10月15日,315,6825
第922回,2001年10月17日,893,0215
第923回,2001年10月19日,232,7356
第924回,2001年10月22日,511,0266
第925回,2001年10月24日,971,7137
第926回,2001年10月26日,373,5958
第927回,2001年10月29日,468,4639
第928回,2001年10月31日,848,0441
第929回,2001年11月2日,032,0333
第930回,2001年11月5日,905,4092
第931回,2001年11月7日,330,1826
第932回,2001年11月9日,471,5938
第933回,2001年11月12日,337,5552
第934回,2001年11月14日,361,5994
第935回,2001年11月16日,304,4602
第936回,2001年11月19日,666,5693
第937回,2001年11月21日,865,7315
第938回,2001年11月23日,603,4949
第939回,2001年11月26日,308,1222
第940回,2001年11月28日,188,2409
第941回,2001年11月30日,059,8321
第942回,2001年12月3日,614,0030
第943回,2001年12月5日,881,2956
第944回,2001年12月7日,937,5335
第945回,2001年12月10日,019,5032
第946回,2001年12月12日,361,3078
第947回,2001年12月14日,220,4562
第948回,2001年12月17日,478,1542
第949回,2001年12月19日,788,4449
第950回,2001年12月21日,707,4046
第951回,2001年12月24日,147,8549
第952回,2001年12月26日,549,7571
第953回,2001年12月28日,875,0245
第954回,2002年1月4日,103,6923
第955回,2002年1月7日,845,8233
第956回,2002年1月9日,981,1172
第957回,2002年1月11日,533,1725
第958回,2002年1月14日,454,4399
第959回,2002年1月16日,911,0898
第960回,2002年1月18日,060,9930
第961回,2002年1月21日,345,9571
第962回,2002年1月23日,559,1123
第963回,2002年1月25日,805,3667
第964回,2002年1月28日,230,1490
第965回,2002年1月30日,131,3837
第966回,2002年2月1日,832,1296
第967回,2002年2月4日,715,5947
第968回,2002年2月6日,181,0001
第969回,2002年2月8日,950,4051
第970回,2002年2月11日,749,3716
第971回,2002年2月13日,147,7928
第972回,2002年2月15日,337,2642
第973回,2002年2月18日,557,5690
第974回,2002年2月20日,795,8681
第975回,2002年2月22日,432,8534
第976回,2002年2月25日,000,9399
第977回,2002年2月27日,192,5774
第978回,2002年3月1日,158,2458
第979回,2002年3月4日,011,1796
第980回,2002年3月6日,420,2175
第981回,2002年3月8日,250,9407
第982回,2002年3月11日,071,8667
第983回,2002年3月13日,727,1585
第984回,2002年3月15日,824,3996
第985回,2002年3月18日,622,6215
第986回,2002年3月20日,505,3912
第987回,2002年3月22日,683,5262
第988回,2002年3月25日,241,5648
第989回,2002年3月27日,979,1839
第990回,2002年3月29日,543,0339
第991回,2002年4月1日,505,1933
第992回,2002年4月3日,124,0253
第993回,2002年4月5日,393,7026
第994回,2002年4月8日,658,7428
第995回,2002年4月10日,312,3013
第996回,2002年4月12日,931,4515
第997回,2002年4月15日,168,7488
第998回,2002年4月17日,851,3242
第999回,2002年4月19日,189,7461
第1000回,2002年4月22日,165,6576
第1001回,2002年4月24日,828,8637
第1002回,2002年4月26日,324,0288
第1003回,2002年4月29日,241,7710
第1004回,2002年5月1日,629,6971
第1005回,2002年5月3日,215,1818
第1006回,2002年5月6日,233,2929
第1007回,2002年5月8日,297,2032
第1008回,2002年5月10日,381,0314
第1009回,2002年5月13日,699,9355
第1010回,2002年5月15日,695,1061
第1011回,2002年5月17日,813,2014
第1012回,2002年5月20日,690,0783
第1013回,2002年5月22日,199,0437
第1014回,2002年5月24日,758,9271
第1015回,2002年5月27日,922,7605
第1016回,2002年5月29日,810,8459
第1017回,2002年5月31日,463,0905
第1018回,2002年6月3日,749,9766
第1019回,2002年6月5日,546,4560
第1020回,2002年6月7日,140,0900
第1021回,2002年6月10日,642,6120
第1022回,2002年6月12日,463,9255
第1023回,2002年6月14日,224,1706
第1024回,2002年6月17日,423,9849
第1025回,2002年6月19日,793,1268
第1026回,2002年6月21日,554,7174
第1027回,2002年6月24日,794,9081
第1028回,2002年6月26日,441,3521
第1029回,2002年6月28日,825,1565
第1030回,2002年7月1日,260,3002
第1031回,2002年7月3日,216,3288
第1032回,2002年7月5日,404,1744
第1033回,2002年7月8日,466,3754
第1034回,2002年7月10日,249,6694
第1035回,2002年7月12日,067,6332
第1036回,2002年7月15日,524,6811
第1037回,2002年7月17日,925,7874
第1038回,2002年7月19日,143,9787
第1039回,2002年7月22日,258,8994
第1040回,2002年7月24日,108,3694
第1041回,2002年7月26日,526,0723
第1042回,2002年7月29日,647,6634
第1043回,2002年7月31日,844,6271
第1044回,2002年8月2日,883,7522
第1045回,2002年8月5日,267,8650
第1046回,2002年8月7日,676,4598
第1047回,2002年8月9日,165,8130
第1048回,2002年8月12日,602,1440
第1049回,2002年8月14日,006,9320
第1050回,2002年8月16日,290,7259
第1051回,2002年8月19日,538,3269
第1052回,2002年8月21日,642,1835
第1053回,2002年8月23日,670,2997
第1054回,2002年8月26日,911,7131
第1055回,2002年8月28日,552,2400
第1056回,2002年8月30日,646,4327
第1057回,2002年9月2日,137,2653
第1058回,2002年9月4日,347,4461
第1059回,2002年9月6日,879,3267
第1060回,2002年9月9日,966,3119
第1061回,2002年9月11日,995,3354
第1062回,2002年9月13日,165,0671
第1063回,2002年9月16日,966,6591
第1064回,2002年9月18日,228,5453
第1065回,2002年9月20日,385,7532
第1066回,2002年9月23日,571,5777
第1067回,2002年9月25日,259,7452
第1068回,2002年9月27日,330,6280
第1069回,2002年9月30日,670,9646
第1070回,2002年10月2日,853,7779
第1071回,2002年10月4日,910,7683
第1072回,2002年10月7日,382,8112
第1073回,2002年10月9日,461,4549
第1074回,2002年10月11日,866,2771
第1075回,2002年10月14日,567,8217
第1076回,2002年10月16日,954,4968
第1077回,2002年10月18日,294,3761
第1078回,2002年10月21日,408,5158
第1079回,2002年10月23日,438,4397
第1080回,2002年10月25日,410,8336
第1081回,2002年10月28日,465,9901
第1082回,2002年10月30日,486,6697
第1083回,2002年11月1日,334,2707
第1084回,2002年11月4日,721,2125
第1085回,2002年11月6日,175,0319
第1086回,2002年11月8日,750,7239
第1087回,2002年11月11日,299,2354
第1088回,2002年11月13日,305,9423
第1089回,2002年11月15日,670,7368
第1090回,2002年11月18日,549,2568
第1091回,2002年11月20日,621,4059
第1092回,2002年11月22日,779,0060
第1093回,2002年11月25日,782,2556
第1094回,2002年11月27日,798,1440
第1095回,2002年11月29日,289,5351
第1096回,2002年12月2日,601,1221
第1097回,2002年12月4日,188,0058
第1098回,2002年12月6日,053,9848
第1099回,2002年12月9日,180,9507
第1100回,2002年12月11日,390,5731
第1101回,2002年12月13日,232,6233
第1102回,2002年12月16日,015,4344
第1103回,2002年12月18日,270,2008
第1104回,2002年12月20日,386,8199
第1105回,2002年12月23日,748,6415
第1106回,2002年12月25日,821,4539
第1107回,2002年12月27日,519,4938
第1108回,2002年12月30日,407,4265
第1109回,2003年1月6日,739,6300
第1110回,2003年1月8日,904,4368
第1111回,2003年1月10日,850,0570
第1112回,2003年1月13日,417,0933
第1113回,2003年1月15日,735,4147
第1114回,2003年1月17日,685,8762
第1115回,2003年1月20日,703,5030
第1116回,2003年1月22日,409,6813
第1117回,2003年1月24日,718,4802
第1118回,2003年1月27日,816,4609
第1119回,2003年1月29日,264,7161
第1120回,2003年1月31日,789,2343
第1121回,2003年2月3日,996,7680
第1122回,2003年2月5日,702,9231
第1123回,2003年2月7日,687,0027
第1124回,2003年2月10日,818,6507
第1125回,2003年2月12日,820,3361
第1126回,2003年2月14日,361,7804
第1127回,2003年2月17日,554,6964
第1128回,2003年2月19日,956,0452
第1129回,2003年2月21日,264,6191
第1130回,2003年2月24日,036,0664
第1131回,2003年2月26日,210,7718
第1132回,2003年2月28日,418,2868
第1133回,2003年3月3日,036,2351
第1134回,2003年3月5日,251,9411
第1135回,2003年3月7日,887,3949
第1136回,2003年3月10日,410,6788
第1137回,2003年3月12日,233,7713
第1138回,2003年3月14日,250,0775
第1139回,2003年3月17日,072,3059
第1140回,2003年3月19日,757,8919
第1141回,2003年3月21日,917,6073
第1142回,2003年3月24日,540,7123
第1143回,2003年3月26日,129,2702
第1144回,2003年3月28日,999,2169
第1145回,2003年3月31日,126,0084
第1146回,2003年4月2日,442,7301
第1147回,2003年4月4日,428,7989
第1148回,2003年4月7日,016,9385
第1149回,2003年4月9日,511,8027
第1150回,2003年4月11日,831,5394
第1151回,2003年4月14日,714,5430
第1152回,2003年4月16日,177,0390
第1153回,2003年4月18日,687,6706
第1154回,2003年4月21日,142,9936
第1155回,2003年4月23日,309,7908
第1156回,2003年4月25日,198,2782
第1157回,2003年4月28日,041,6819
第1158回,2003年4月30日,971,2060
第1159回,2003年5月2日,806,9123
第1160回,2003年5月5日,831,1563
第1161回,2003年5月7日,577,1663
第1162回,2003年5月9日,366,5749
第1163回,2003年5月12日,990,1775
第1164回,2003年5月14日,835,7894
第1165回,2003年5月16日,644,4973
第1166回,2003年5月19日,254,4212
第1167回,2003年5月21日,183,2522
第1168回,2003年5月23日,280,2028
第1169回,2003年5月26日,400,5082
第1170回,2003年5月28日,617,1602
第1171回,2003年5月30日,581,8666
第1172回,2003年6月2日,020,3335
第1173回,2003年6月4日,271,8685
第1174回,2003年6月6日,170,2679
第1175回,2003年6月9日,493,1228
第1176回,2003年6月11日,608,7137
第1177回,2003年6月13日,441,1744
第1178回,2003年6月16日,996,8604
第1179回,2003年6月18日,889,6048
第1180回,2003年6月20日,044,9833
第1181回,2003年6月23日,346,6929
第1182回,2003年6月25日,903,5863
第1183回,2003年6月27日,609,7605
第1184回,2003年6月30日,749,0714
第1185回,2003年7月2日,342,7113
第1186回,2003年7月4日,422,7239
第1187回,2003年7月7日,184,2016
第1188回,2003年7月9日,865,4960
第1189回,2003年7月11日,463,7781
第1190回,2003年7月14日,556,0837
第1191回,2003年7月16日,269,0027
第1192回,2003年7月18日,664,9529
第1193回,2003年7月21日,686,6336
第1194回,2003年7月23日,438,4712
第1195回,2003年7月25日,416,0625
第1196回,2003年7月28日,897,6610
第1197回,2003年7月30日,695,7564
第1198回,2003年8月1日,547,9841
第1199回,2003年8月4日,152,3177
第1200回,2003年8月6日,944,4544
第1201回,2003年8月8日,957,9572
第1202回,2003年8月11日,459,3718
第1203回,2003年8月13日,989,3238
第1204回,2003年8月15日,820,1696
第1205回,2003年8月18日,766,5878
第1206回,2003年8月20日,943,1315
第1207回,2003年8月22日,958,0984
第1208回,2003年8月25日,160,5740
第1209回,2003年8月27日,612,7034
第1210回,2003年8月29日,162,1360
第1211回,2003年9月1日,304,5048
第1212回,2003年9月3日,638,6047
第1213回,2003年9月5日,415,4954
第1214回,2003年9月8日,911,0071
第1215回,2003年9月10日,979,0182
第1216回,2003年9月12日,221,0563
第1217回,2003年9月15日,279,3991
第1218回,2003年9月17日,933,7137
第1219回,2003年9月19日,825,7744
第1220回,2003年9月22日,118,1413
第1221回,2003年9月24日,496,8030
第1222回,2003年9月26日,267,1642
第1223回,2003年9月29日,784,2308
第1224回,2003年10月1日,495,5404
第1225回,2003年10月3日,913,1605
第1226回,2003年10月6日,337,0923
第1227回,2003年10月8日,953,4475
第1228回,2003年10月10日,899,6685
第1229回,2003年10月13日,842,3409
第1230回,2003年10月15日,274,7871
第1231回,2003年10月17日,260,6084
第1232回,2003年10月20日,317,3940
第1233回,2003年10月22日,738,8185
第1234回,2003年10月24日,796,3040
第1235回,2003年10月27日,235,3780
第1236回,2003年10月29日,885,5559
第1237回,2003年10月31日,852,5559
第1238回,2003年11月3日,891,2412
第1239回,2003年11月5日,348,8090
第1240回,2003年11月7日,798,4057
第1241回,2003年11月10日,930,8444
第1242回,2003年11月12日,175,6880
第1243回,2003年11月14日,622,8823
第1244回,2003年11月17日,651,8984
第1245回,2003年11月19日,704,3745
第1246回,2003年11月21日,518,6272
第1247回,2003年11月24日,054,5603
第1248回,2003年11月26日,504,9810
第1249回,2003年11月28日,455,5555
第1250回,2003年12月1日,276,2167
第1251回,2003年12月3日,106,0498
第1252回,2003年12月5日,936,3325
第1253回,2003年12月8日,353,3251
第1254回,2003年12月10日,058,4422
第1255回,2003年12月12日,958,6998
第1256回,2003年12月15日,080,8943
第1257回,2003年12月17日,239,6815
第1258回,2003年12月19日,188,4037
第1259回,2003年12月22日,606,5815
第1260回,2003年12月24日,021,6039
第1261回,2003年12月26日,724,2389
第1262回,2003年12月29日,471,3399
第1263回,2004年1月5日,491,7138
第1264回,2004年1月7日,669,2324
第1265回,2004年1月9日,409,0083
第1266回,2004年1月12日,884,8351
第1267回,2004年1月14日,121,2185
第1268回,2004年1月16日,445,9722
第1269回,2004年1月19日,136,7337
第1270回,2004年1月21日,004,9483
第1271回,2004年1月23日,320,1255
第1272回,2004年1月26日,068,2981
第1273回,2004年1月28日,337,1995
第1274回,2004年1月30日,281,1915
第1275回,2004年2月2日,427,3824
第1276回,2004年2月4日,869,0982
第1277回,2004年2月6日,777,3879
第1278回,2004年2月9日,465,5122
第1279回,2004年2月11日,583,9807
第1280回,2004年2月13日,822,1085
第1281回,2004年2月16日,040,5011
第1282回,2004年2月18日,204,2421
第1283回,2004年2月20日,513,8813
第1284回,2004年2月23日,990,7244
第1285回,2004年2月25日,119,2282
第1286回,2004年2月27日,051,9108
第1287回,2004年3月1日,745,4516
第1288回,2004年3月3日,030,9473
第1289回,2004年3月5日,407,7764
第1290回,2004年3月8日,162,4750
第1291回,2004年3月10日,517,2608
第1292回,2004年3月12日,725,8834
第1293回,2004年3月15日,000,4747
第1294回,2004年3月17日,558,2914
第1295回,2004年3月19日,170,9396
第1296回,2004年3月22日,893,3413
第1297回,2004年3月24日,526,0769
第1298回,2004年3月26日,174,0318
第1299回,2004年3月29日,211,7766
第1300回,2004年3月31日,590,0322
第1301回,2004年4月2日,820,7623
第1302回,2004年4月5日,189,3979
第1303回,2004年4月7日,330,2670
第1304回,2004年4月9日,308,9082
第1305回,2004年4月12日,936,2356
第1306回,2004年4月14日,563,4380
第1307回,2004年4月16日,900,7587
第1308回,2004年4月19日,733,4544
第1309回,2004年4月21日,374,8455
第1310回,2004年4月23日,842,7481
第1311回,2004年4月26日,922,5337
第1312回,2004年4月28日,764,7896
第1313回,2004年4月30日,671,1363
第1314回,2004年5月3日,653,6771
第1315回,2004年5月5日,758,5083
第1316回,2004年5月7日,953,8384
第1317回,2004年5月10日,737,4798
第1318回,2004年5月12日,308,0865
第1319回,2004年5月14日,567,5525
第1320回,2004年5月17日,452,7559
第1321回,2004年5月19日,490,0319
第1322回,2004年5月21日,784,5282
第1323回,2004年5月24日,302,4105
第1324回,2004年5月26日,855,7807
第1325回,2004年5月28日,226,1070
第1326回,2004年5月31日,673,5972
第1327回,2004年6月2日,215,0807
第1328回,2004年6月4日,376,0295
第1329回,2004年6月7日,554,1508
第1330回,2004年6月9日,076,2059
第1331回,2004年6月11日,859,5223
第1332回,2004年6月14日,978,6966
第1333回,2004年6月16日,134,1459
第1334回,2004年6月18日,236,5909
第1335回,2004年6月21日,462,6125
第1336回,2004年6月23日,206,5823
第1337回,2004年6月25日,814,0224
第1338回,2004年6月28日,837,8476
第1339回,2004年6月30日,902,4974
第1340回,2004年7月1日,597,8049
第1341回,2004年7月2日,670,7881
第1342回,2004年7月5日,543,3365
第1343回,2004年7月6日,879,8592
第1344回,2004年7月7日,342,1111
第1345回,2004年7月8日,994,4488
第1346回,2004年7月9日,765,4101
第1347回,2004年7月12日,018,1176
第1348回,2004年7月13日,821,3350
第1349回,2004年7月14日,498,7256
第1350回,2004年7月15日,632,1698
第1351回,2004年7月16日,240,5866
第1352回,2004年7月19日,562,7622
第1353回,2004年7月20日,931,0198
第1354回,2004年7月21日,590,6986
第1355回,2004年7月22日,078,4709
第1356回,2004年7月23日,998,1764
第1357回,2004年7月26日,883,9081
第1358回,2004年7月27日,166,6791
第1359回,2004年7月28日,973,4470
第1360回,2004年7月29日,109,0308
第1361回,2004年7月30日,223,2705
第1362回,2004年8月2日,286,8369
第1363回,2004年8月3日,844,5531
第1364回,2004年8月4日,843,0478
第1365回,2004年8月5日,970,1291
第1366回,2004年8月6日,112,5580
第1367回,2004年8月9日,451,3348
第1368回,2004年8月10日,480,8581
第1369回,2004年8月11日,955,8006
第1370回,2004年8月12日,497,7018
第1371回,2004年8月13日,822,8701
第1372回,2004年8月16日,383,0241
第1373回,2004年8月17日,611,6624
第1374回,2004年8月18日,005,7867
第1375回,2004年8月19日,281,5830
第1376回,2004年8月20日,114,6759
第1377回,2004年8月23日,066,0979
第1378回,2004年8月24日,200,0264
第1379回,2004年8月25日,717,0354
第1380回,2004年8月26日,983,6443
第1381回,2004年8月27日,558,0743
第1382回,2004年8月30日,601,4394
第1383回,2004年8月31日,512,1729
第1384回,2004年9月1日,525,8815
第1385回,2004年9月2日,355,2589
第1386回,2004年9月3日,489,4037
第1387回,2004年9月6日,905,9502
第1388回,2004年9月7日,632,1102
第1389回,2004年9月8日,463,9345
第1390回,2004年9月9日,782,9424
第1391回,2004年9月10日,808,1908
第1392回,2004年9月13日,921,4797
第1393回,2004年9月14日,190,8874
第1394回,2004年9月15日,593,5868
第1395回,2004年9月16日,234,5397
第1396回,2004年9月17日,621,5420
第1397回,2004年9月20日,934,2213
第1398回,2004年9月21日,812,5479
第1399回,2004年9月22日,540,1672
第1400回,2004年9月23日,522,9711
第1401回,2004年9月24日,206,9456
第1402回,2004年9月27日,374,7611
第1403回,2004年9月28日,638,6261
第1404回,2004年9月29日,804,8528
第1405回,2004年9月30日,187,2952
第1406回,2004年10月1日,374,4486
第1407回,2004年10月4日,835,1478
第1408回,2004年10月5日,945,3318
第1409回,2004年10月6日,949,6703
第1410回,2004年10月7日,391,6778
第1411回,2004年10月8日,355,1149
第1412回,2004年10月11日,697,3407
第1413回,2004年10月12日,620,4996
第1414回,2004年10月13日,670,1174
第1415回,2004年10月14日,189,1418
第1416回,2004年10月15日,266,1939
第1417回,2004年10月18日,876,4230
第1418回,2004年10月19日,335,5807
第1419回,2004年10月20日,064,1510
第1420回,2004年10月21日,499,8339
第1421回,2004年10月22日,490,6151
第1422回,2004年10月25日,945,7535
第1423回,2004年10月26日,234,0598
第1424回,2004年10月27日,353,9570
第1425回,2004年10月28日,660,6026
第1426回,2004年10月29日,754,7728
第1427回,2004年11月1日,638,7121
第1428回,2004年11月2日,699,9519
第1429回,2004年11月3日,819,6437
第1430回,2004年11月4日,295,9002
第1431回,2004年11月5日,742,1118
第1432回,2004年11月8日,400,0287
第1433回,2004年11月9日,638,1394
第1434回,2004年11月10日,299,4736
第1435回,2004年11月11日,545,4985
第1436回,2004年11月12日,196,8128
第1437回,2004年11月15日,667,4387
第1438回,2004年11月16日,582,7559
第1439回,2004年11月17日,306,7955
第1440回,2004年11月18日,684,6500
第1441回,2004年11月19日,798,6992
第1442回,2004年11月22日,094,5036
第1443回,2004年11月23日,701,1219
第1444回,2004年11月24日,065,3705
第1445回,2004年11月25日,392,2778
第1446回,2004年11月26日,588,7020
第1447回,2004年11月29日,925,4784
第1448回,2004年11月30日,189,2633
第1449回,2004年12月1日,940,7192
第1450回,2004年12月2日,133,0424
第1451回,2004年12月3日,288,2144
第1452回,2004年12月6日,301,7474
第1453回,2004年12月7日,966,0469
第1454回,2004年12月8日,616,5924
第1455回,2004年12月9日,363,5651
第1456回,2004年12月10日,662,7756
第1457回,2004年12月13日,310,2785
第1458回,2004年12月14日,609,7905
第1459回,2004年12月15日,869,7800
第1460回,2004年12月16日,377,2659
第1461回,2004年12月17日,279,5183
第1462回,2004年12月20日,799,0068
第1463回,2004年12月21日,344,6169
第1464回,2004年12月22日,082,7967
第1465回,2004年12月23日,824,0918
第1466回,2004年12月24日,095,9933
第1467回,2004年12月27日,625,1224
第1468回,2004年12月28日,497,6967
第1469回,2004年12月29日,213,1343
第1470回,2004年12月30日,815,6626
第1471回,2005年1月4日,902,7171
第1472回,2005年1月5日,227,6471
第1473回,2005年1月6日,429,0351
第1474回,2005年1月7日,784,8285
第1475回,2005年1月10日,576,8073
第1476回,2005年1月11日,055,3857
第1477回,2005年1月12日,275,8550
第1478回,2005年1月13日,137,6604
第1479回,2005年1月14日,536,4777
第1480回,2005年1月17日,809,8635
第1481回,2005年1月18日,328,8076
第1482回,2005年1月19日,423,6157
第1483回,2005年1月20日,780,7542
第1484回,2005年1月21日,026,9074
第1485回,2005年1月24日,369,6214
第1486回,2005年1月25日,526,4563
第1487回,2005年1月26日,465,1147
第1488回,2005年1月27日,968,5471
第1489回,2005年1月28日,218,3430
第1490回,2005年1月31日,807,9439
第1491回,2005年2月1日,287,8691
第1492回,2005年2月2日,997,9222
第1493回,2005年2月3日,313,0017
第1494回,2005年2月4日,800,3705
第1495回,2005年2月7日,601,9887
第1496回,2005年2月8日,742,8468
第1497回,2005年2月9日,738,2994
第1498回,2005年2月10日,754,8939
第1499回,2005年2月11日,196,1565
第1500回,2005年2月14日,453,7732
第1501回,2005年2月15日,793,4560
第1502回,2005年2月16日,556,2453
第1503回,2005年2月17日,533,7948
第1504回,2005年2月18日,058,1070
第1505回,2005年2月21日,419,4392
第1506回,2005年2月22日,063,4076
第1507回,2005年2月23日,379,2109
第1508回,2005年2月24日,928,6789
第1509回,2005年2月25日,613,0263
第1510回,2005年2月28日,917,9485
第1511回,2005年3月1日,212,4811
第1512回,2005年3月2日,887,0695
第1513回,2005年3月3日,970,8015
第1514回,2005年3月4日,707,8284
第1515回,2005年3月7日,412,3021
第1516回,2005年3月8日,603,1615
第1517回,2005年3月9日,578,9419
第1518回,2005年3月10日,266,7514
第1519回,2005年3月11日,384,0351
第1520回,2005年3月14日,680,1564
第1521回,2005年3月15日,087,5566
第1522回,2005年3月16日,776,6788
第1523回,2005年3月17日,387,6690
第1524回,2005年3月18日,319,1103
第1525回,2005年3月21日,729,0710
第1526回,2005年3月22日,963,3325
第1527回,2005年3月23日,751,1159
第1528回,2005年3月24日,948,9802
第1529回,2005年3月25日,235,9681
第1530回,2005年3月28日,686,2796
第1531回,2005年3月29日,857,7836
第1532回,2005年3月30日,786,2604
第1533回,2005年3月31日,716,8376
第1534回,2005年4月1日,084,0870
第1535回,2005年4月4日,567,7156
第1536回,2005年4月5日,414,4789
第1537回,2005年4月6日,482,7976
第1538回,2005年4月7日,507,3976
第1539回,2005年4月8日,215,2008
第1540回,2005年4月11日,350,7390
第1541回,2005年4月12日,776,1822
第1542回,2005年4月13日,043,7581
第1543回,2005年4月14日,400,3981
第1544回,2005年4月15日,190,3845
第1545回,2005年4月18日,629,2912
第1546回,2005年4月19日,841,7441
第1547回,2005年4月20日,073,0304
第1548回,2005年4月21日,942,8531
第1549回,2005年4月22日,203,3091
第1550回,2005年4月25日,560,0595
第1551回,2005年4月26日,788,4563
第1552回,2005年4月27日,530,1550
第1553回,2005年4月28日,178,2221
第1554回,2005年4月29日,589,7238
第1555回,2005年5月2日,459,4833
第1556回,2005年5月3日,250,9726
第1557回,2005年5月4日,222,7624
第1558回,2005年5月5日,781,0858
第1559回,2005年5月6日,614,7664
第1560回,2005年5月9日,973,0982
第1561回,2005年5月10日,378,2527
第1562回,2005年5月11日,453,4560
第1563回,2005年5月12日,542,6175
第1564回,2005年5月13日,241,8372
第1565回,2005年5月16日,565,8699
第1566回,2005年5月17日,182,1148
第1567回,2005年5月18日,016,5410
第1568回,2005年5月19日,204,1357
第1569回,2005年5月20日,529,0580
第1570回,2005年5月23日,827,2142
第1571回,2005年5月24日,660,9244
第1572回,2005年5月25日,597,0402
第1573回,2005年5月26日,917,3742
第1574回,2005年5月27日,835,3876
第1575回,2005年5月30日,659,1827
第1576回,2005年5月31日,392,4078
第1577回,2005年6月1日,634,4042
第1578回,2005年6月2日,363,9932
第1579回,2005年6月3日,327,1754
第1580回,2005年6月6日,042,4124
第1581回,2005年6月7日,100,6085
第1582回,2005年6月8日,920,3775
第1583回,2005年6月9日,287,2319
第1584回,2005年6月10日,217,3171
第1585回,2005年6月13日,709,3957
第1586回,2005年6月14日,885,8714
第1587回,2005年6月15日,368,6528
第1588回,2005年6月16日,769,3180
第1589回,2005年6月17日,351,0005
第1590回,2005年6月20日,097,8555
第1591回,2005年6月21日,671,8382
第1592回,2005年6月22日,402,3439
第1593回,2005年6月23日,378,6427
第1594回,2005年6月24日,377,4166
第1595回,2005年6月27日,065,6261
第1596回,2005年6月28日,095,1187
第1597回,2005年6月29日,747,4732
第1598回,2005年6月30日,395,2177
第1599回,2005年7月1日,332,1564
第1600回,2005年7月4日,146,7630
第1601回,2005年7月5日,899,3304
第1602回,2005年7月6日,885,9108
第1603回,2005年7月7日,762,5081
第1604回,2005年7月8日,382,5316
第1605回,2005年7月11日,964,1676
第1606回,2005年7月12日,312,7151
第1607回,2005年7月13日,382,2574
第1608回,2005年7月14日,318,8266
第1609回,2005年7月15日,430,3417
第1610回,2005年7月18日,922,0477
